video_id,user_unique_id,video_create_time,video_digg_count,video_share_count,video_comment_count,video_play_count,hashtags,used_proper_hastags,data_date
7172177027284471082,onmollysplate,1669902608,31,3,2,562,glutenfree;soup;soupseason;souptok;comfort;comfortfood;yummy;food;foodinclusive;foodshare;yum;fyp;foryou;foryoupage;Recipe;onmollysplate,False,2023-02-06
7171844418914225450,onmollysplate,1669825163,42,0,0,789,dog;cute;puppy;doodle;funny;whereareyou;doodles;dogvideo;fyp;foryou;foryoupage;onmollysplate,False,2023-02-06
7170894145442172203,onmollysplate,1669603911,28,1,9,830,soup;yum;soupseason;sausage;kale;yummy;delish;glutenfree;dairyfree;allergyfriendly;foodallergies;foodinclusive;foodshare;Recipe;cooking;onmollysplate,False,2023-02-06
7170398169006689579,onmollysplate,1669488436,91,0,0,1848,glutenfree;pineapple;fun;yum;delish;foodallergies;foodinclusive;fresh;publix;yummy;fyp;foryou;foryoupage;onmollysplate,False,2023-02-06
7170029634363444526,onmollysplate,1669402627,52,0,4,733,glutenfree;yum;thanksgiving;glutenfreethanksgiving;delish;food;foodinclusive;foodshare;onmollysplate,False,2023-02-06
7168565724812741931,onmollysplate,1669061781,27,0,5,365,glutenfree;donuts;freedom;freedomglutenfree;donut;coffee;caffenero;glutenfreeoption;allergyfriendly;foodallergies;foodinclusive;delish;onmollysplate,False,2023-02-06
7167859384348036398,onmollysplate,1668897324,81,1,6,1501,cozy;cute;lights;christmas;hanukkah;decoration;christmaslights;fun;apartment;apartmenttour;onmollysplate,False,2023-02-06
7167027788745018670,onmollysplate,1668703722,23,0,0,610,tip;tips;glutenfree;yum;dietitian;glutenfreefood;cooking;easy;food;foodallergies;foodinclusive;fyp;foryou;foryoupage;onmollysplate,False,2023-02-06
7166671456292654378,onmollysplate,1668620741,25,1,0,347,greenscreen;glutenfree;sale;yum;nom;donuts;ThanksandGiving;flashsale;food;foodinclusive;freedombakery;freedomglutenfree;allergyfriendly;onmollysplate,False,2023-02-06
7166610127489862958,onmollysplate,1668606459,46,1,1,646,glutenfree;dairyfree;vegan;eggfree;frenchtoast;tip;cooking;dietitian;foodallergies;foodinclusive;foodallergyfriendly;glutenfreefood;yum;nom;fyp;foryou;onmollysplate,False,2023-02-06
7166255653378575662,onmollysplate,1668523928,31,1,0,1556,glutenfree;yum;elf;dinner;fun;movienight;delish;fyp;foryou;holidays;christmasmovies;foodallergies;foodinclusive;onmollysplate,False,2023-02-06
7197157365345537326,mommakessafefood,1675718791,47,0,2,726,cleanwithme;happybabycarrier;babywear;cleaningvideo;cleaningtimelapse;timelapse;babycarrier,False,2023-02-06
7197112151364914474,mommakessafefood,1675708269,20,0,2,444,mommakessafefood;dinnerformytoddler;dairyfree;foodallergymom;foodallergies;kidswithfoodallergies;whatsfordinner,False,2023-02-06
7196840042231303466,mommakessafefood,1675644913,74,1,6,685,mommakessafefood;slowcookerbonebroth;bonemarrow;bonebroth;beefbonebroth;crockpot;guthealth;foodallergyawareness;guthealing;madefromscratch;homemade,False,2023-02-06
7196368783760428331,mommakessafefood,1675535186,74,0,9,690,greenscreen;mommakessafefood;foodallergies;foodallergyawareness;kidswithfoodallergies;livingwithfoodallergies;managingfoodallergies,False,2023-02-06
7195993985314262314,mommakessafefood,1675447921,7031,5,80,102000,mommakessafefood;foodallergies;introducingallergens;kidswithfoodallergies;allergenintroduction;foodallergymom;happybabyorganics;woodenhighchair;abiiehighchair;beyondjuniorhighchair;nuttyblends;abiiebeyondjunior;startingsolids,False,2023-02-06
7195954971555188014,mommakessafefood,1675438839,191,0,2,1306,mommakessafefood;dairyfree;eggfree;nutfree;foodallergymom;foodallergy;appleturnovers;kidswithfoodallergies;managingfoodallergies;livingwithfoodallergies,False,2023-02-06
7195670698998926638,mommakessafefood,1675372650,166,3,46,1431,mommakessafefood;nicknames;nickname,False,2023-02-06
7195662270335044910,mommakessafefood,1675370688,144,1,5,2000,mommakessafefood;funfinds;groceryshopping;foodallergymom;foodallergy;eggfree,False,2023-02-06
7195299140207660330,mommakessafefood,1675286138,258,0,9,2269,stitch;mommakessafefood;foodallergymom;kidswithfoodallergies;managingfoodallergies;peanutallergy;peanutfree;foodallergy;foodallergyawareness;allergyfriendly,False,2023-02-06
7194865033875229998,mommakessafefood,1675185067,174,0,10,1421,mommakessafefood;dairyfree;top9free;foodallergymom;kidswithfoodallergies;allergyfriendly;allergyfree;livingwithfoodallergies;foodallergies;superbowlfood,False,2023-02-06
7194576988172995883,mommakessafefood,1675118003,171,1,5,2564,mommakessafefood;homemadetortillas;tortillasfromscratch;tortillarecipe;halfbakedharvest;dairyfree;flourtortillas,False,2023-02-06
7194494716665285930,mommakessafefood,1675098870,102,2,22,896,greenscreen;mommakessafefood;allergenintroduction;foodallergymom;kidswithfoodallergies;allergyfriendly;childrensfoodallergies;childhoodallergies;allergiesandall;iwroteabook;livingwithfoodallergies,False,2023-02-06
7194325305815731498,mommakessafefood,1675059414,274,0,5,1297,mommakessafefood;allergenintroduction;foodallergymom;allergyfriendly;kidswithfoodallergies;foodallergies;childrensfoodallergies;childhoodallergies;allergiesandall,False,2023-02-06
