video_id,user_unique_id,video_create_time,video_digg_count,video_share_count,video_comment_count,video_play_count,hashtags,used_proper_hastags,data_date,influencer,day_over_day_change
7192287338511256875,glutenfreefig,1674584915,20,0,0,356,glutenfree;glutenfreefig;glutenfreerecipes;glutenfreetiktok;glutendairyfree,True,2023-03-05,,-66.0
7191485712485698858,glutenfreefig,1674398277,40,0,0,373,glutenfree;glutenfreefig,True,2023-03-05,,17.0
7190058060457577771,glutenfreefig,1674065862,31,2,0,437,glutenfreefig;glutenfree;celiac,True,2023-03-05,,64.0
7188880377522441515,glutenfreefig,1673791675,10,0,0,116,fig;glutenfree;glutenfreefig,True,2023-03-05,,-321.0
7187845246875733294,glutenfreefig,1673550645,42,0,1,427,fig;glutenfreefig;glutenfree;groceryshopping,True,2023-03-05,,311.0
7186685533773417770,glutenfreefig,1673280645,11,0,0,362,fig;glutenfreefig;celiac,True,2023-03-05,,-65.0
7185922364595653931,glutenfreefig,1673102961,26,1,4,1066,fig;glutenfree;glutenfreefig;celiac;groceryshopping;greenscreen;greenscreenvideo,True,2023-03-05,,704.0
7206935386247974190,maliaglutenfree,1677995422,11,0,1,257,chronicillness;chronicwellnessreset;chronicillnessawareness;unwindwithme;nonalcoholicdrink;nonalcoholicbeverage;nonalcoholicwines;mocktail;nonalcoholic;sobercurious;soberdrinks,False,2023-03-05,,-809.0
7206451116345724202,maliaglutenfree,1677882660,88,0,2,1525,glutenfree;proteinpowder;protein;fitnessmotivation;fitnessjourney;Fitness;wellnessjourney;wellness;gains;gainjourney,False,2023-03-05,,1268.0
7206378830792052010,maliaglutenfree,1677865832,27,0,0,849,wellnesstips;wellnessjourney;chronicwellnessreset;chronicwellness;autoimmunedisease;autoimmunedisorder;glutenfreediet;healthyhabits,False,2023-03-05,,-676.0
7206194937115790635,maliaglutenfree,1677823018,408,1,10,4065,whatiatetoday;whatieatinaday;whatiatethisday;wieiad;wieiadedrecovery;wieiadrealistic;wieiadhealthy;wieiadwholefoods;glutenfree;glutenfreelife;celiac;celiacdisease;pots;potsyndrome;dysautonomia;healthydiet;glutenfreediet;chronicwellness;chronicwellnessreset;reset;healthyreset,False,2023-03-05,,3216.0
7206136317552430379,maliaglutenfree,1677809364,115,4,20,1808,celiac;celiacdisease;celiacdiseasestruggles;datingwithceliac;single;glutenfree;glutenfreelife;glutenfreestruggles;glutenfreestorytime;foodallergies;foodallergy;glutenallergy,False,2023-03-05,,-2257.0
7206085676499062062,maliaglutenfree,1677797574,1737,20,104,25800,pots;potssyndrome;potssyndromeawareness;potsrecovery;tilt;tilttabletest;tilttest;greenscreen,False,2023-03-05,,23992.0
7206068034346208558,maliaglutenfree,1677793464,54,0,1,696,chronicwellnessreset;chronicwellness;whatieatinaday;whatieat;wieiadedrecovery;wieiadrealistic;wellness;pots;potssyndrome;dysautonomia;glutenfree;celiacdisease,False,2023-03-05,,-25104.0
7205774790131649838,maliaglutenfree,1677725196,25,0,0,508,wellnesstok;wellnessjourney;potssyndrome;chronicillness;dysautonomia;dysautonomiaawareness;pots;chronicwellnessreset;chronicwellness;livewellwithillness,False,2023-03-05,,-188.0
7205730630926224683,maliaglutenfree,1677714917,47,0,6,1699,potssyndrome;potssyndromeawareness;dysautonomia;celiac;caffeine;caffeineaddict;nespresso;cleanwithme;CleanTok;cleaning;halfcaff,False,2023-03-05,,1191.0
